flight_date,airport,city,state,departure_delay_min,arrival_delay_min,distance_km,airline_delay_min,weather_delay_min,airport_traffic_delay_min,security_check_delay_min,previous_flight_delay_min
2016-07-09,JFK,New York,New York,-5,-9,3982.3,0,0,0,0,0
2016-07-10,JFK,New York,New York,-4,-9,3982.3,0,0,0,0,0
2016-07-11,JFK,New York,New York,-4,-14,3982.3,0,0,0,0,0
2016-07-12,JFK,New York,New York,-6,-9,3982.3,0,0,0,0,0
2016-07-13,JFK,New York,New York,-6,-13,3982.3,0,0,0,0,0
2016-07-14,JFK,New York,New York,-7,5,3982.3,0,0,0,0,0
2016-07-15,JFK,New York,New York,-6,-19,3982.3,0,0,0,0,0
2016-07-16,JFK,New York,New York,-3,-2,3982.3,0,0,0,0,0
2016-07-17,JFK,New York,New York,156,145,3982.3,37,0,0,0,108
2016-07-18,JFK,New York,New York,-2,-11,3982.3,0,0,0,0,0
2016-07-19,JFK,New York,New York,-6,-18,3982.3,0,0,0,0,0
2016-07-20,JFK,New York,New York,-2,8,3982.3,0,0,0,0,0
2016-07-21,JFK,New York,New York,-5,-29,3982.3,0,0,0,0,0
2016-07-22,JFK,New York,New York,-3,-28,3982.3,0,0,0,0,0
2016-07-23,JFK,New York,New York,-3,-24,3982.3,0,0,0,0,0
2016-07-24,JFK,New York,New York,-4,3,3982.3,0,0,0,0,0
2016-07-25,JFK,New York,New York,-6,-20,3982.3,0,0,0,0,0
2016-07-26,JFK,New York,New York,-8,-9,3982.3,0,0,0,0,0
2016-07-27,JFK,New York,New York,-5,-12,3982.3,0,0,0,0,0
2016-07-28,JFK,New York,New York,-3,-2,3982.3,0,0,0,0,0
2016-07-29,JFK,New York,New York,2,12,3982.3,0,0,0,0,0
2016-07-30,JFK,New York,New York,219,263,3982.3,219,0,44,0,0
2016-07-31,JFK,New York,New York,-3,7,3982.3,0,0,0,0,0
2016-07-01,SFO,San Francisco,California,33,89,4160.9,0,0,89,0,0
2016-07-02,SFO,San Francisco,California,0,-14,4160.9,0,0,0,0,0
2016-07-03,SFO,San Francisco,California,-7,-40,4160.9,0,0,0,0,0
2016-07-04,SFO,San Francisco,California,-4,-28,4160.9,0,0,0,0,0
2016-07-05,SFO,San Francisco,California,-2,-12,4160.9,0,0,0,0,0
2016-07-06,SFO,San Francisco,California,-8,-22,4160.9,0,0,0,0,0
2016-07-07,SFO,San Francisco,California,12,3,4160.9,0,0,0,0,0
2016-07-08,SFO,San Francisco,California,2,79,4160.9,0,0,79,0,0
2016-07-09,SFO,San Francisco,California,-5,-8,4160.9,0,0,0,0,0
2016-07-10,SFO,San Francisco,California,-5,-32,4160.9,0,0,0,0,0
2016-07-11,SFO,San Francisco,California,-1,10,4160.9,0,0,0,0,0
2016-07-12,SFO,San Francisco,California,7,-16,4160.9,0,0,0,0,0
2016-07-13,SFO,San Francisco,California,0,33,4160.9,0,0,33,0,0
2016-07-14,SFO,San Francisco,California,5,-28,4160.9,0,0,0,0,0
2016-07-15,SFO,San Francisco,California,18,-28,4160.9,0,0,0,0,0
2016-07-16,SFO,San Francisco,California,-7,-36,4160.9,0,0,0,0,0
2016-07-17,SFO,San Francisco,California,31,-15,4160.9,0,0,0,0,0
2016-07-18,SFO,San Francisco,California,13,-4,4160.9,0,0,0,0,0
2016-07-19,SFO,San Francisco,California,6,-21,4160.9,0,0,0,0,0
2016-07-20,SFO,San Francisco,California,-5,-30,4160.9,0,0,0,0,0
2016-07-21,SFO,San Francisco,California,46,52,4160.9,0,0,52,0,0
2016-07-22,SFO,San Francisco,California,0,-6,4160.9,0,0,0,0,0
2016-07-23,SFO,San Francisco,California,-6,-13,4160.9,0,0,0,0,0
2016-07-24,SFO,San Francisco,California,30,10,4160.9,0,0,0,0,0
2016-07-25,SFO,San Francisco,California,27,39,4160.9,0,0,33,0,6
2016-07-26,SFO,San Francisco,California,-1,-19,4160.9,0,0,0,0,0
2016-07-27,SFO,San Francisco,California,-11,-29,4160.9,0,0,0,0,0
2016-07-28,SFO,San Francisco,California,16,52,4160.9,0,0,52,0,0
2016-07-29,SFO,San Francisco,California,-7,32,4160.9,0,0,32,0,0
2016-07-30,SFO,San Francisco,California,-2,61,4160.9,0,0,61,0,0
2016-07-31,SFO,San Francisco,California,87,75,4160.9,0,0,75,0,0
2016-07-02,JFK,New York,New York,80,50,3982.3,50,0,0,0,0
2016-07-03,JFK,New York,New York,1,-8,3982.3,0,0,0,0,0
2016-07-04,JFK,New York,New York,-2,-19,3982.3,0,0,0,0,0
2016-07-05,JFK,New York,New York,-1,-19,3982.3,0,0,0,0,0
2016-07-06,JFK,New York,New York,-4,-26,3982.3,0,0,0,0,0
2016-07-07,JFK,New York,New York,-3,-8,3982.3,0,0,0,0,0
2016-07-08,JFK,New York,New York,17,86,3982.3,0,0,86,0,0
2016-07-09,JFK,New York,New York,5,22,3982.3,5,0,17,0,0
2016-07-10,JFK,New York,New York,57,53,3982.3,16,0,0,0,37
2016-07-11,JFK,New York,New York,-5,-6,3982.3,0,0,0,0,0
2016-07-12,JFK,New York,New York,-4,-14,3982.3,0,0,0,0,0
2016-07-13,JFK,New York,New York,0,-18,3982.3,0,0,0,0,0
2016-07-14,JFK,New York,New York,10,7,3982.3,0,0,0,0,0
2016-07-15,JFK,New York,New York,0,7,3982.3,0,0,0,0,0
2016-07-16,JFK,New York,New York,12,-5,3982.3,0,0,0,0,0
2016-07-17,JFK,New York,New York,9,-2,3982.3,0,0,0,0,0
2016-07-18,JFK,New York,New York,34,90,3982.3,0,0,90,0,0
2016-07-19,JFK,New York,New York,15,13,3982.3,0,0,0,0,0
2016-07-20,JFK,New York,New York,-5,-21,3982.3,0,0,0,0,0
2016-07-21,JFK,New York,New York,9,-10,3982.3,0,0,0,0,0
2016-07-22,JFK,New York,New York,9,7,3982.3,0,0,0,0,0
2016-07-23,JFK,New York,New York,-4,-17,3982.3,0,0,0,0,0
2016-07-24,JFK,New York,New York,-1,-1,3982.3,0,0,0,0,0
2016-07-25,JFK,New York,New York,166,126,3982.3,0,126,0,0,0
2016-07-26,JFK,New York,New York,-3,-4,3982.3,0,0,0,0,0
2016-07-27,JFK,New York,New York,0,45,3982.3,0,0,45,0,0
2016-07-28,JFK,New York,New York,27,79,3982.3,0,0,79,0,0
2016-07-29,JFK,New York,New York,0,-16,3982.3,0,0,0,0,0
2016-07-30,JFK,New York,New York,38,66,3982.3,0,0,66,0,0
2016-07-31,JFK,New York,New York,22,25,3982.3,22,0,3,0,0
2016-07-01,LAX,Los Angeles,California,41,107,3982.3,0,0,107,0,0
2016-07-02,LAX,Los Angeles,California,125,97,3982.3,97,0,0,0,0
2016-07-03,LAX,Los Angeles,California,18,-11,3982.3,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-5,-19,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,0,-22,3982.3,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-1,-20,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,9,9,3982.3,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,-2,12,3982.3,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,1,10,3982.3,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,-6,-37,3982.3,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,-6,-1,3982.3,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-4,-30,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-4,-11,3982.3,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,0,-13,3982.3,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,-1,-32,3982.3,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,-4,-15,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,135,104,3982.3,0,0,0,0,104
2016-07-18,LAX,Los Angeles,California,16,-4,3982.3,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,-4,-15,3982.3,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,3,-8,3982.3,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,27,64,3982.3,0,0,64,0,0
2016-07-22,LAX,Los Angeles,California,-4,-11,3982.3,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-6,14,3982.3,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-2,-27,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,9,13,3982.3,0,0,0,0,0
2016-07-26,LAX,Los Angeles,California,-3,-35,3982.3,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,4,-12,3982.3,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,108,99,3982.3,0,0,28,0,71
2016-07-29,LAX,Los Angeles,California,11,4,3982.3,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,276,283,3982.3,23,0,7,0,253
2016-07-31,LAX,Los Angeles,California,44,36,3982.3,0,0,36,0,0
2016-07-01,JFK,New York,New York,251,225,3982.3,0,30,0,0,195
2016-07-04,JFK,New York,New York,-2,-11,3982.3,0,0,0,0,0
2016-07-05,JFK,New York,New York,0,0,3982.3,0,0,0,0,0
2016-07-06,JFK,New York,New York,-4,-10,3982.3,0,0,0,0,0
2016-07-07,JFK,New York,New York,0,-8,3982.3,0,0,0,0,0
2016-07-08,JFK,New York,New York,151,150,3982.3,14,0,0,0,136
2016-07-10,JFK,New York,New York,-6,-30,3982.3,0,0,0,0,0
2016-07-11,JFK,New York,New York,-1,-22,3982.3,0,0,0,0,0
2016-07-12,JFK,New York,New York,-1,-14,3982.3,0,0,0,0,0
2016-07-13,JFK,New York,New York,31,6,3982.3,0,0,0,0,0
2016-07-14,JFK,New York,New York,64,68,3982.3,12,0,4,0,52
2016-07-15,JFK,New York,New York,-2,-18,3982.3,0,0,0,0,0
2016-07-17,JFK,New York,New York,9,16,3982.3,9,0,7,0,0
2016-07-18,JFK,New York,New York,51,16,3982.3,0,0,11,0,5
2016-07-19,JFK,New York,New York,1,-28,3982.3,0,0,0,0,0
2016-07-20,JFK,New York,New York,-5,-23,3982.3,0,0,0,0,0
2016-07-21,JFK,New York,New York,93,56,3982.3,0,0,0,0,56
2016-07-22,JFK,New York,New York,2,-46,3982.3,0,0,0,0,0
2016-07-24,JFK,New York,New York,74,18,3982.3,18,0,0,0,0
2016-07-25,JFK,New York,New York,93,66,3982.3,0,41,0,0,25
2016-07-26,JFK,New York,New York,18,13,3982.3,0,0,0,0,0
2016-07-27,JFK,New York,New York,80,76,3982.3,76,0,0,0,0
2016-07-28,JFK,New York,New York,127,96,3982.3,26,0,0,0,70
2016-07-29,JFK,New York,New York,38,48,3982.3,38,0,10,0,0
2016-07-31,JFK,New York,New York,103,101,3982.3,0,0,4,0,97
2016-07-01,ORD,Chicago,Illinois,-3,-10,2436.0,0,0,0,0,0
2016-07-02,ORD,Chicago,Illinois,-2,-5,2436.0,0,0,0,0,0
2016-07-03,ORD,Chicago,Illinois,-6,-21,2436.0,0,0,0,0,0
2016-07-04,ORD,Chicago,Illinois,39,19,2436.0,19,0,0,0,0
2016-07-05,ORD,Chicago,Illinois,-5,-23,2436.0,0,0,0,0,0
2016-07-06,ORD,Chicago,Illinois,75,71,2436.0,2,0,0,0,69
2016-07-07,ORD,Chicago,Illinois,-6,-5,2436.0,0,0,0,0,0
2016-07-08,ORD,Chicago,Illinois,-3,-17,2436.0,0,0,0,0,0
2016-07-09,ORD,Chicago,Illinois,-2,-10,2436.0,0,0,0,0,0
2016-07-10,ORD,Chicago,Illinois,0,-2,2436.0,0,0,0,0,0
2016-07-11,ORD,Chicago,Illinois,-5,15,2436.0,0,0,15,0,0
2016-07-12,ORD,Chicago,Illinois,-4,-16,2436.0,0,0,0,0,0
2016-07-13,ORD,Chicago,Illinois,296,300,2436.0,296,0,4,0,0
2016-07-14,ORD,Chicago,Illinois,-6,-14,2436.0,0,0,0,0,0
2016-07-15,ORD,Chicago,Illinois,10,26,2436.0,3,0,16,0,7
2016-07-16,ORD,Chicago,Illinois,37,38,2436.0,0,0,1,0,37
2016-07-17,ORD,Chicago,Illinois,61,62,2436.0,9,0,3,0,50
2016-07-18,ORD,Chicago,Illinois,2,-4,2436.0,0,0,0,0,0
2016-07-19,ORD,Chicago,Illinois,-5,1,2436.0,0,0,0,0,0
2016-07-20,ORD,Chicago,Illinois,-4,-24,2436.0,0,0,0,0,0
2016-07-21,ORD,Chicago,Illinois,8,9,2436.0,0,0,0,0,0
2016-07-22,ORD,Chicago,Illinois,6,11,2436.0,0,0,0,0,0
2016-07-23,ORD,Chicago,Illinois,75,65,2436.0,0,58,0,0,7
2016-07-24,ORD,Chicago,Illinois,-1,9,2436.0,0,0,0,0,0
2016-07-25,ORD,Chicago,Illinois,101,90,2436.0,65,0,0,0,25
2016-07-26,ORD,Chicago,Illinois,4,-1,2436.0,0,0,0,0,0
2016-07-27,ORD,Chicago,Illinois,-3,-14,2436.0,0,0,0,0,0
2016-07-28,ORD,Chicago,Illinois,46,37,2436.0,0,5,0,0,32
2016-07-29,ORD,Chicago,Illinois,-2,-15,2436.0,0,0,0,0,0
2016-07-30,ORD,Chicago,Illinois,26,12,2436.0,0,0,0,0,0
2016-07-31,ORD,Chicago,Illinois,-1,-17,2436.0,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,27,11,3982.3,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,-4,-4,3982.3,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,12,12,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-2,-31,3982.3,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-1,-13,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,17,-7,3982.3,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,25,18,3982.3,8,0,0,0,10
2016-07-09,LAX,Los Angeles,California,7,-10,3982.3,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,-6,-20,3982.3,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,15,16,3982.3,15,0,1,0,0
2016-07-12,LAX,Los Angeles,California,-1,-20,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,3,-2,3982.3,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,41,33,3982.3,10,0,0,0,23
2016-07-15,LAX,Los Angeles,California,20,-1,3982.3,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,33,13,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-2,-14,3982.3,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,12,17,3982.3,12,0,5,0,0
2016-07-19,LAX,Los Angeles,California,37,30,3982.3,30,0,0,0,0
2016-07-20,LAX,Los Angeles,California,-3,-5,3982.3,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,79,68,3982.3,0,0,0,68,0
2016-07-22,LAX,Los Angeles,California,15,22,3982.3,15,0,7,0,0
2016-07-23,LAX,Los Angeles,California,-5,-14,3982.3,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-1,-28,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,93,80,3982.3,19,0,0,0,61
2016-07-26,LAX,Los Angeles,California,60,36,3982.3,11,0,0,0,25
2016-07-27,LAX,Los Angeles,California,-1,19,3982.3,0,0,19,0,0
2016-07-28,LAX,Los Angeles,California,107,114,3982.3,7,0,7,0,100
2016-07-29,LAX,Los Angeles,California,-1,-19,3982.3,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,86,96,3982.3,24,0,10,0,62
2016-07-31,LAX,Los Angeles,California,1138,1126,3982.3,972,0,0,0,154
2016-07-04,LAX,Los Angeles,California,0,-6,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-4,-3,3982.3,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-5,2,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,-2,1,3982.3,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,69,69,3982.3,27,0,0,0,42
2016-07-10,LAX,Los Angeles,California,45,62,3982.3,36,0,17,0,9
2016-07-11,LAX,Los Angeles,California,19,32,3982.3,19,0,13,0,0
2016-07-12,LAX,Los Angeles,California,-2,-32,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,55,45,3982.3,7,0,0,0,38
2016-07-14,LAX,Los Angeles,California,-5,-14,3982.3,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,3,-31,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-2,-46,3982.3,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,137,117,3982.3,78,0,0,0,39
2016-07-19,LAX,Los Angeles,California,0,0,3982.3,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,20,46,3982.3,0,0,26,20,0
2016-07-21,LAX,Los Angeles,California,-4,0,3982.3,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,16,28,3982.3,16,0,12,0,0
2016-07-24,LAX,Los Angeles,California,0,-23,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,92,76,3982.3,0,0,0,0,76
2016-07-26,LAX,Los Angeles,California,-6,-28,3982.3,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,2,2,3982.3,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,95,89,3982.3,22,0,0,0,67
2016-07-29,LAX,Los Angeles,California,3,-9,3982.3,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,52,55,3982.3,6,0,3,0,46
2016-07-01,LAX,Los Angeles,California,-2,17,4112.6,0,0,17,0,0
2016-07-02,LAX,Los Angeles,California,1,1,4112.6,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,-5,-31,4112.6,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,20,-5,4112.6,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,25,28,4112.6,25,0,3,0,0
2016-07-06,LAX,Los Angeles,California,3,-6,4112.6,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,-2,3,4112.6,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,-1,-36,4112.6,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,14,5,4112.6,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,7,-5,4112.6,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,-5,-24,4112.6,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-2,-13,4112.6,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-2,-4,4112.6,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,0,-11,4112.6,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,-3,-20,4112.6,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,-1,-6,4112.6,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-8,-3,4112.6,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,5,-5,4112.6,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,12,22,4112.6,12,0,10,0,0
2016-07-20,LAX,Los Angeles,California,-4,-24,4112.6,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,-3,-24,4112.6,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,58,26,4112.6,10,0,0,0,16
2016-07-23,LAX,Los Angeles,California,-4,-10,4112.6,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-7,-22,4112.6,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,-5,-25,4112.6,0,0,0,0,0
2016-07-26,LAX,Los Angeles,California,-9,-30,4112.6,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,6,14,4112.6,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,-2,-2,4112.6,0,0,0,0,0
2016-07-29,LAX,Los Angeles,California,-5,-28,4112.6,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,-4,-19,4112.6,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,0,-37,4112.6,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,90,141,3982.3,0,0,127,0,14
2016-07-02,LAX,Los Angeles,California,-4,-9,3982.3,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,3,-13,3982.3,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-6,-3,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,10,15,3982.3,10,0,5,0,0
2016-07-06,LAX,Los Angeles,California,-6,-12,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,-2,15,3982.3,0,0,15,0,0
2016-07-08,LAX,Los Angeles,California,25,53,3982.3,0,0,53,0,0
2016-07-10,LAX,Los Angeles,California,11,-14,3982.3,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,-4,-15,3982.3,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-6,-20,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-3,17,3982.3,0,0,17,0,0
2016-07-14,LAX,Los Angeles,California,-4,-16,3982.3,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,0,7,3982.3,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,7,-3,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-1,-18,3982.3,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,18,55,3982.3,0,0,55,0,0
2016-07-19,LAX,Los Angeles,California,30,41,3982.3,3,0,11,0,27
2016-07-20,LAX,Los Angeles,California,-7,4,3982.3,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,83,111,3982.3,83,0,28,0,0
2016-07-22,LAX,Los Angeles,California,-5,-3,3982.3,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-7,-21,3982.3,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-5,-9,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,88,65,3982.3,0,0,65,0,0
2016-07-26,LAX,Los Angeles,California,9,6,3982.3,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,-2,-17,3982.3,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,48,74,3982.3,0,0,26,0,48
2016-07-29,LAX,Los Angeles,California,-2,3,3982.3,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,57,46,3982.3,0,0,46,0,0
2016-07-31,LAX,Los Angeles,California,23,36,3982.3,0,0,36,0,0
2016-07-01,JFK,New York,New York,-5,-29,3982.3,0,0,0,0,0
2016-07-04,JFK,New York,New York,13,10,3982.3,0,0,0,0,0
2016-07-05,JFK,New York,New York,4,15,3982.3,4,0,11,0,0
2016-07-06,JFK,New York,New York,4,5,3982.3,0,0,0,0,0
2016-07-07,JFK,New York,New York,-6,-18,3982.3,0,0,0,0,0
2016-07-08,JFK,New York,New York,-4,-6,3982.3,0,0,0,0,0
2016-07-10,JFK,New York,New York,-1,7,3982.3,0,0,0,0,0
2016-07-11,JFK,New York,New York,-8,0,3982.3,0,0,0,0,0
2016-07-12,JFK,New York,New York,-3,-21,3982.3,0,0,0,0,0
2016-07-13,JFK,New York,New York,-5,-21,3982.3,0,0,0,0,0
2016-07-14,JFK,New York,New York,18,54,3982.3,18,0,36,0,0
2016-07-15,JFK,New York,New York,6,14,3982.3,0,0,0,0,0
2016-07-17,JFK,New York,New York,18,9,3982.3,0,0,0,0,0
2016-07-18,JFK,New York,New York,-4,5,3982.3,0,0,0,0,0
2016-07-19,JFK,New York,New York,17,20,3982.3,17,0,3,0,0
2016-07-20,JFK,New York,New York,-2,3,3982.3,0,0,0,0,0
2016-07-21,JFK,New York,New York,-5,-6,3982.3,0,0,0,0,0
2016-07-22,JFK,New York,New York,34,25,3982.3,25,0,0,0,0
2016-07-24,JFK,New York,New York,22,-6,3982.3,0,0,0,0,0
2016-07-25,JFK,New York,New York,-3,13,3982.3,0,0,0,0,0
2016-07-26,JFK,New York,New York,-4,12,3982.3,0,0,0,0,0
2016-07-27,JFK,New York,New York,-2,6,3982.3,0,0,0,0,0
2016-07-28,JFK,New York,New York,-2,-4,3982.3,0,0,0,0,0
2016-07-29,JFK,New York,New York,-9,-16,3982.3,0,0,0,0,0
2016-07-31,JFK,New York,New York,20,41,3982.3,20,0,21,0,0
2016-07-01,LAX,Los Angeles,California,-5,46,3982.3,0,0,46,0,0
2016-07-02,LAX,Los Angeles,California,0,-38,3982.3,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,-5,-35,3982.3,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-4,-13,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,80,61,3982.3,58,0,0,0,3
2016-07-06,LAX,Los Angeles,California,-4,-20,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,-3,-12,3982.3,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,44,72,3982.3,0,0,72,0,0
2016-07-09,LAX,Los Angeles,California,40,96,3982.3,0,0,96,0,0
2016-07-10,LAX,Los Angeles,California,7,-14,3982.3,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,0,-25,3982.3,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,6,9,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,54,44,3982.3,0,0,44,0,0
2016-07-14,LAX,Los Angeles,California,86,72,3982.3,72,0,0,0,0
2016-07-15,LAX,Los Angeles,California,-4,5,3982.3,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,-1,12,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,2,-8,3982.3,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,41,37,3982.3,0,0,37,0,0
2016-07-19,LAX,Los Angeles,California,-4,25,3982.3,0,0,25,0,0
2016-07-20,LAX,Los Angeles,California,-8,6,3982.3,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,88,115,3982.3,0,0,73,0,42
2016-07-22,LAX,Los Angeles,California,12,27,3982.3,12,0,15,0,0
2016-07-23,LAX,Los Angeles,California,27,21,3982.3,21,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-9,-11,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,139,121,3982.3,0,0,121,0,0
2016-07-26,LAX,Los Angeles,California,19,3,3982.3,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,2,10,3982.3,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,126,112,3982.3,0,0,33,0,79
2016-07-29,LAX,Los Angeles,California,-2,-1,3982.3,0,0,0,0,0
2016-07-30,LAX,Los Angeles,California,102,184,3982.3,0,0,166,0,18
2016-07-31,LAX,Los Angeles,California,130,160,3982.3,0,0,92,0,68
2016-07-01,EWR,Newark,New Jersey,-3,-1,2207.5,0,0,0,0,0
2016-07-02,EWR,Newark,New Jersey,-5,-4,2207.5,0,0,0,0,0
2016-07-05,EWR,Newark,New Jersey,-4,2,2207.5,0,0,0,0,0
2016-07-06,EWR,Newark,New Jersey,32,20,2207.5,20,0,0,0,0
2016-07-07,EWR,Newark,New Jersey,-8,-4,2207.5,0,0,0,0,0
2016-07-08,EWR,Newark,New Jersey,-3,-17,2207.5,0,0,0,0,0
2016-07-09,EWR,Newark,New Jersey,-9,23,2207.5,0,0,23,0,0
2016-07-10,EWR,Newark,New Jersey,-3,-5,2207.5,0,0,0,0,0
2016-07-11,EWR,Newark,New Jersey,-2,-20,2207.5,0,0,0,0,0
2016-07-12,EWR,Newark,New Jersey,-12,-28,2207.5,0,0,0,0,0
2016-07-13,EWR,Newark,New Jersey,-6,-22,2207.5,0,0,0,0,0
2016-07-14,EWR,Newark,New Jersey,-9,-28,2207.5,0,0,0,0,0
2016-07-15,EWR,Newark,New Jersey,-3,-3,2207.5,0,0,0,0,0
